onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin;chorus_id;chord;form;idea
42.412244898;0.0612244897959;4;6;22;2;2;0.434036281179;"""4/4""";86;11;0;2;Bbsus7;A1;~expressive
42.493877551;0.142857142857;4;6;22;2;3;0.434036281179;"""4/4""";87;11;0;2;Bbsus7;A1;~expressive
42.6448979592;0.0816326530612;4;6;22;2;5;0.434036281179;"""4/4""";88;11;0;2;Bbsus7;A1;~expressive
43.7102040816;0.0938775510204;4;6;23;1;1;0.451224489796;"""4/4""";84;12;1;2;Fsus7;A1;expressive
43.8204081633;0.0571428571429;4;6;23;1;3;0.451224489796;"""4/4""";87;12;0;2;Fsus7;A1;expressive
43.9265306122;0.0612244897959;4;6;23;1;4;0.451224489796;"""4/4""";89;12;0;2;Fsus7;A1;expressive
43.9959183673;0.0816326530612;4;6;23;1;5;0.451224489796;"""4/4""";90;12;0;2;Fsus7;A1;expressive
44.0816326531;0.0857142857143;4;6;23;1;6;0.451224489796;"""4/4""";90;12;0;2;Fsus7;A1;expressive
44.1795918367;0.0530612244898;4;6;23;2;2;0.405804988662;"""4/4""";89;12;0;2;Fsus7;A1;expressive
44.2326530612;0.138775510204;4;6;23;2;3;0.405804988662;"""4/4""";88;12;0;2;Fsus7;A1;expressive
44.3714285714;0.110204081633;4;6;23;2;5;0.405804988662;"""4/4""";90;12;0;2;Fsus7;A1;expressive
44.4857142857;0.065306122449;4;6;23;2;6;0.405804988662;"""4/4""";88;12;0;2;Fsus7;A1;expressive
44.5551020408;0.228571428571;4;2;23;3;1;0.433469387755;"""4/4""";87;12;0;2;Fsus7;A1;expressive
44.7959183673;0.175510204082;4;2;23;3;2;0.433469387755;"""4/4""";85;12;0;2;Fsus7;A1;expressive
45.2571428571;0.114285714286;4;2;23;4;2;0.441995464853;"""4/4""";84;12;0;2;Fsus7;A1;~melody
45.6326530612;0.138775510204;4;2;24;1;2;0.405396825397;"""4/4""";82;12;0;2;Fsus7;A1;~melody
46.0775510204;0.10612244898;4;2;24;2;2;0.433696145125;"""4/4""";80;12;0;2;Fsus7;A1;~melody
46.5240816327;0.151020408163;4;2;24;3;2;0.41566893424;"""4/4""";79;12;0;2;Fsus7;A1;~melody
46.7224489796;0.212244897959;4;2;24;4;1;0.423129251701;"""4/4""";74;12;0;2;Fsus7;A1;~melody
